Province,Category,Count,Min,Max,Meidan,Variance,Date
Hà Nội,Wind Speed,72,1.0,5.9,3.0,16.85,2020-11-29
Hà Nội,Wind Speed,72,1.2,4.3,2.5,5.56,2021-01-19
Hà Nội,Wind Speed,48,1.8,5.6,3.6,12.46,2020-04-21
Hà Nội,Wind Speed,72,2.3,5.9,3.6,11.22,2020-06-17
Hà Nội,Wind Speed,72,0.5,4.1,1.8,9.88,2020-08-26
Hà Nội,Wind Speed,72,0.2,4.1,1.8,8.26,2020-08-09
Hà Nội,Wind Speed,72,0.5,3.3,2.0,4.11,2020-10-27
Hà Nội,Wind Speed,72,2.3,5.4,3.3,7.91,2020-11-21
Hà Nội,Wind Speed,72,1.5,5.1,3.3,9.01,2020-12-28
Hà Nội,Wind Speed,72,1.0,5.4,3.3,14.42,2020-08-18
Hà Nội,Wind Speed,72,1.8,5.4,2.5,8.78,2020-08-29
Hà Nội,Wind Speed,72,1.8,5.1,2.5,13.43,2020-08-11
Hà Nội,Wind Speed,72,1.5,6.4,3.0,14.87,2020-09-16
Hà Nội,Wind Speed,72,0.5,3.6,1.5,5.21,2020-10-24
Hà Nội,Wind Speed,72,0.5,2.5,1.2,2.84,2020-06-11
Hà Nội,Wind Speed,72,2.0,6.1,3.0,12.13,2020-08-07
Hà Nội,Wind Speed,72,1.8,5.6,4.1,16.02,2020-12-08
Hà Nội,Wind Speed,72,0.5,2.3,1.2,2.2,2021-01-16
Hà Nội,Wind Speed,46,1.0,3.8,2.0,5.89,2020-11-04
Hà Nội,Wind Speed,72,0.7,4.1,1.8,8.91,2020-08-22
Hà Nội,Wind Speed,72,2.0,6.6,3.0,9.32,2020-06-09
Hà Nội,Wind Speed,72,1.0,4.6,2.5,7.17,2020-04-08
Hà Nội,Wind Speed,72,1.0,4.3,2.3,9.06,2020-09-22
Hà Nội,Wind Speed,48,1.5,5.6,2.8,15.09,2020-10-05
Hà Nội,Wind Speed,48,1.8,6.1,2.8,11.3,2020-05-24
Hà Nội,Wind Speed,72,1.5,6.1,2.5,21.51,2020-09-27
Hà Nội,Wind Speed,72,0.5,5.4,3.8,24.78,2020-11-27
Hà Nội,Wind Speed,72,1.0,3.8,2.0,5.92,2020-11-25
Hà Nội,Wind Speed,48,0.5,3.8,1.5,9.91,2020-04-28
Hà Nội,Wind Speed,48,1.0,4.1,2.8,5.11,2020-12-05
Hà Nội,Wind Speed,48,2.3,9.7,3.8,24.77,2020-05-17
Hà Nội,Wind Speed,72,1.8,4.3,2.8,4.36,2020-10-09
Hà Nội,Wind Speed,48,1.2,4.1,2.3,5.72,2020-04-10
Hà Nội,Wind Speed,72,0.5,5.1,2.3,13.97,2020-12-10
Hà Nội,Wind Speed,72,0.7,3.8,1.2,11.13,2020-12-11
Hà Nội,Wind Speed,48,2.0,6.1,4.1,14.79,2020-04-06
Hà Nội,Wind Speed,72,1.0,4.6,2.3,9.43,2020-08-12
Hà Nội,Wind Speed,48,2.0,5.9,3.0,9.77,2020-05-29
Hà Nội,Wind Speed,46,1.2,5.1,2.3,11.67,2020-02-06
Hà Nội,Wind Speed,72,3.0,7.4,4.6,12.74,2020-06-27
Hà Nội,Wind Speed,72,1.5,5.1,2.3,7.44,2020-09-24
Hà Nội,Wind Speed,72,1.2,4.6,2.8,6.65,2020-01-10
Hà Nội,Wind Speed,72,1.2,5.1,3.6,12.46,2020-10-19
Hà Nội,Wind Speed,72,0.7,3.3,1.8,4.79,2020-11-11
Hà Nội,Wind Speed,72,2.5,4.6,3.8,3.63,2020-12-17
Hà Nội,Wind Speed,72,1.8,6.1,2.8,16.57,2021-01-17
Hà Nội,Wind Speed,48,1.0,3.8,1.8,5.41,2020-04-14
Hà Nội,Wind Speed,48,1.0,3.6,2.5,6.76,2020-01-05
Hà Nội,Wind Speed,72,1.2,6.1,3.0,15.55,2020-06-23
Hà Nội,Wind Speed,72,1.2,5.6,3.3,20.45,2020-10-28
Hà Nội,Wind Speed,48,1.0,5.1,2.3,9.79,2020-05-31
Hà Nội,Wind Speed,72,1.5,6.6,3.6,17.55,2020-06-16
Hà Nội,Wind Speed,72,2.3,6.9,4.1,12.33,2020-06-28
Hà Nội,Wind Speed,72,1.0,4.6,2.0,6.24,2020-02-09
Hà Nội,Wind Speed,72,1.5,5.4,3.0,10.63,2020-09-09
Hà Nội,Wind Speed,72,1.5,5.1,3.0,12.49,2020-09-15
Hà Nội,Wind Speed,48,2.0,4.6,3.3,4.73,2020-03-05
Hà Nội,Wind Speed,72,1.2,5.9,3.6,23.53,2020-01-08
Hà Nội,Wind Speed,72,3.3,6.9,4.3,13.57,2020-10-16
Hà Nội,Wind Speed,72,0.2,3.0,1.5,4.82,2020-01-11
Hà Nội,Wind Speed,72,1.5,5.4,2.5,18.77,2020-09-11
Hà Nội,Wind Speed,72,0.5,3.0,1.8,4.15,2020-12-27
Hà Nội,Wind Speed,48,1.0,6.1,2.8,14.97,2020-05-25
Hà Nội,Wind Speed,72,1.5,6.6,3.0,19.27,2020-08-13
Hà Nội,Wind Speed,72,1.8,5.4,3.3,6.81,2020-08-14
Hà Nội,Wind Speed,69,1.0,4.6,2.5,11.25,2020-04-11
Hà Nội,Wind Speed,72,0.5,3.0,1.5,3.78,2021-05-01
Hà Nội,Wind Speed,72,3.0,6.1,4.8,8.82,2021-08-01
Hà Nội,Wind Speed,48,1.0,2.8,2.0,2.99,2021-01-20
Hà Nội,Wind Speed,48,1.5,4.8,2.5,7.93,2020-05-27
Hà Nội,Wind Speed,48,1.0,4.8,2.8,11.72,2020-05-06
Hà Nội,Wind Speed,48,1.5,6.1,2.8,13.24,2020-06-14
Hà Nội,Wind Speed,72,1.2,5.9,3.8,16.75,2020-12-20
Hà Nội,Wind Speed,72,1.2,5.1,2.0,9.85,2021-01-13
Hà Nội,Wind Speed,48,1.0,4.3,1.8,7.4,2020-04-13
Hà Nội,Wind Speed,48,1.0,6.4,4.1,30.34,2020-05-16
Hà Nội,Wind Speed,72,1.0,5.6,3.3,18.08,2020-08-15
Hà Nội,Wind Speed,72,1.0,5.9,3.8,12.82,2020-08-17
Hà Nội,Wind Speed,72,1.0,2.5,2.0,1.98,2020-10-31
Hà Nội,Wind Speed,72,3.0,5.1,3.8,3.33,2020-12-19
Hà Nội,Wind Speed,48,1.0,6.1,3.6,12.64,2020-05-22
Hà Nội,Wind Speed,72,1.0,4.3,2.5,11.4,2020-09-17
Hà Nội,Wind Speed,69,0.2,2.8,1.5,4.19,2020-05-11
Hà Nội,Wind Speed,72,0.5,3.0,1.2,3.27,2021-04-01
Hà Nội,Wind Speed,72,2.3,5.6,4.3,11.04,2020-07-22
Hà Nội,Wind Speed,72,0.5,5.9,2.3,15.99,2020-04-01
Hà Nội,Wind Speed,48,1.5,3.6,2.8,3.4,2020-01-04
Hà Nội,Wind Speed,48,1.2,4.1,2.8,5.75,2020-04-16
Hà Nội,Wind Speed,48,1.2,5.9,2.5,13.73,2020-01-06
Hà Nội,Wind Speed,72,1.0,5.6,3.0,10.47,2020-03-07
Hà Nội,Wind Speed,72,1.8,7.2,3.6,14.33,2020-05-07
Hà Nội,Wind Speed,72,2.0,6.9,3.3,15.41,2020-07-15
Hà Nội,Wind Speed,72,1.0,4.3,2.5,7.14,2020-08-25
Hà Nội,Wind Speed,72,2.0,4.6,3.0,5.21,2020-05-09
Hà Nội,Wind Speed,72,1.0,2.8,1.8,2.14,2020-09-20
Hà Nội,Wind Speed,67,0.7,3.8,2.5,9.17,2020-02-10
Hà Nội,Wind Speed,48,2.0,4.6,3.8,5.02,2020-05-04
Hà Nội,Wind Speed,48,0.7,8.2,3.0,29.47,2020-10-06
Hà Nội,Wind Speed,72,1.5,4.3,2.8,3.78,2020-01-07
Hà Nội,Wind Speed,72,1.2,6.1,3.3,15.41,2020-06-07
Hà Nội,Wind Speed,72,2.0,5.1,3.3,7.35,2020-07-20
Hà Nội,Wind Speed,72,2.5,7.9,4.8,13.7,2020-02-08
Hà Nội,Wind Speed,72,1.0,4.8,2.0,15.42,2020-08-23
Hà Nội,Wind Speed,72,1.5,4.3,2.8,4.77,2020-11-24
Hà Nội,Wind Speed,72,2.0,5.1,3.8,7.5,2020-03-12
Hà Nội,Wind Speed,72,1.0,4.6,2.8,12.58,2020-12-12
Hà Nội,Wind Speed,72,1.0,3.8,2.0,5.02,2020-08-30
Hà Nội,Wind Speed,72,0.5,5.1,3.6,16.92,2020-09-25
Hà Nội,Wind Speed,48,2.8,5.4,4.3,3.19,2020-06-10
Hà Nội,Wind Speed,72,0.2,5.6,1.8,36.19,2020-10-22
Hà Nội,Wind Speed,72,1.5,4.8,2.8,8.42,2020-12-29
Hà Nội,Wind Speed,48,0.5,3.0,1.8,4.06,2020-04-25
Hà Nội,Wind Speed,48,1.2,3.8,2.5,4.82,2020-04-26
Hà Nội,Wind Speed,72,1.2,5.1,2.3,10.46,2020-10-08
Hà Nội,Wind Speed,72,1.8,6.6,2.8,28.43,2020-10-10
Hà Nội,Wind Speed,72,0.7,2.3,1.8,1.75,2020-11-16
Hà Nội,Wind Speed,48,0.7,3.6,1.8,6.93,2020-09-04
Hà Nội,Wind Speed,72,1.5,4.1,2.5,4.05,2020-11-09
Hà Nội,Wind Speed,72,1.5,5.4,2.8,9.63,2020-12-09
Hà Nội,Wind Speed,72,1.2,4.8,1.8,15.45,2020-10-11
Hà Nội,Wind Speed,48,2.5,8.4,3.6,17.41,2020-08-05
Hà Nội,Wind Speed,48,1.8,6.4,4.1,10.76,2020-05-13
Hà Nội,Wind Speed,72,0.7,4.8,2.0,11.1,2020-11-07
Hà Nội,Wind Speed,72,0.5,4.6,1.8,6.51,2020-07-31
Hà Nội,Wind Speed,72,1.0,4.1,2.0,6.5,2020-12-24
Hà Nội,Wind Speed,72,0.7,4.1,2.0,9.34,2021-01-18
Hà Nội,Wind Speed,48,1.0,5.6,3.0,11.61,2020-12-06
Hà Nội,Wind Speed,72,2.8,6.6,3.8,11.28,2020-06-18
Hà Nội,Wind Speed,72,2.3,6.9,3.8,15.79,2020-07-17
Hà Nội,Wind Speed,48,1.0,3.3,1.8,2.64,2020-06-04
Hà Nội,Wind Speed,72,2.0,6.6,3.0,16.59,2020-06-22
Hà Nội,Wind Speed,69,1.2,5.6,2.0,15.48,2020-07-14
Hà Nội,Wind Speed,63,2.5,5.9,3.6,7.09,2020-07-23
Hà Nội,Wind Speed,72,0.5,3.6,2.0,4.84,2020-09-12
Hà Nội,Wind Speed,72,1.5,4.6,2.8,8.13,2020-02-07
Hà Nội,Wind Speed,72,1.5,4.6,2.3,7.32,2020-08-31
Hà Nội,Wind Speed,72,1.2,5.1,2.3,13.06,2020-09-13
Hà Nội,Wind Speed,72,1.8,5.6,2.8,10.18,2020-11-15
Hà Nội,Wind Speed,72,1.2,5.6,3.0,21.66,2020-05-12
Hà Nội,Wind Speed,72,1.2,3.0,1.8,1.9,2020-12-26
Hà Nội,Wind Speed,48,1.2,5.6,3.0,11.28,2020-05-14
Hà Nội,Wind Speed,72,2.3,4.3,3.6,4.2,2020-10-20
Hà Nội,Wind Speed,72,0.5,3.6,1.5,6.68,2021-01-15
Hà Nội,Wind Speed,72,1.0,3.6,2.5,6.66,2020-11-19
Hà Nội,Wind Speed,48,0.7,5.1,2.5,15.52,2020-05-19
Hà Nội,Wind Speed,48,1.0,8.2,2.5,25.61,2020-11-06
Hà Nội,Wind Speed,72,1.5,4.3,2.8,4.04,2020-07-08
Hà Nội,Wind Speed,72,1.0,5.1,2.8,13.16,2020-08-08
Hà Nội,Wind Speed,72,0.2,3.3,2.0,5.73,2020-08-19
Hà Nội,Wind Speed,72,1.0,5.4,2.0,11.79,2020-04-09
Hà Nội,Wind Speed,72,1.8,4.6,3.3,4.85,2020-09-26
Hà Nội,Wind Speed,57,1.2,4.3,2.8,5.91,2020-06-15
Hà Nội,Wind Speed,69,2.5,6.4,3.8,11.1,2020-07-25
Hà Nội,Wind Speed,72,1.0,5.1,2.8,9.15,2020-01-12
Hà Nội,Wind Speed,72,0.5,4.6,1.8,12.43,2021-01-01
Hà Nội,Wind Speed,72,1.2,4.6,2.3,8.04,2020-12-07
Hà Nội,Wind Speed,69,1.0,4.8,2.0,9.03,2020-07-28
Hà Nội,Wind Speed,72,0.7,6.1,2.8,13.33,2020-11-30
Hà Nội,Wind Speed,72,1.2,5.9,4.1,18.02,2020-12-18
Hà Nội,Wind Speed,72,1.0,5.9,2.0,15.31,2021-12-01
Hà Nội,Wind Speed,48,1.5,5.6,2.3,8.09,2020-09-06
Hà Nội,Wind Speed,72,1.8,5.6,4.1,10.23,2020-06-21
Hà Nội,Wind Speed,72,1.2,4.6,2.8,9.08,2020-03-11
Hà Nội,Wind Speed,48,1.5,5.4,2.5,18.8,2020-04-15
Hà Nội,Wind Speed,72,2.0,5.9,4.3,13.27,2020-11-28
Hà Nội,Wind Speed,72,0.7,3.0,1.8,3.3,2020-10-12
Hà Nội,Wind Speed,72,0.2,3.8,2.5,7.32,2021-06-01
Hà Nội,Wind Speed,72,0.2,4.1,2.5,13.66,2020-05-01
Hà Nội,Wind Speed,48,1.0,4.1,2.0,7.41,2020-04-29
Hà Nội,Wind Speed,69,1.2,5.1,3.0,11.31,2020-09-08
Hà Nội,Wind Speed,63,0.5,5.1,3.3,20.3,2020-11-17
Hà Nội,Wind Speed,48,1.8,5.1,3.3,8.19,2020-04-19
Hà Nội,Wind Speed,48,1.2,4.1,2.3,8.36,2020-04-27
Hà Nội,Wind Speed,72,0.5,5.4,1.2,24.17,2020-10-23
Hà Nội,Wind Speed,72,1.2,4.8,3.0,10.1,2020-07-12
Hà Nội,Wind Speed,72,1.0,7.2,2.3,60.04,2020-12-14
Hà Nội,PM-10,24,13.0,32.0,23.0,171.01,2020-01-24
Hà Nội,PM-10,24,26.0,53.0,34.0,971.01,2020-04-05
Hà Nội,PM-10,24,16.0,49.0,26.0,814.33,2020-03-10
Hà Nội,PM-10,24,19.0,37.0,26.0,225.92,2020-12-20
Hà Nội,PM-10,24,31.0,57.0,52.0,794.78,2020-12-22
Hà Nội,PM-10,24,18.0,43.0,29.0,552.1,2020-02-14
Hà Nội,PM-10,24,11.0,56.0,20.0,1788.62,2020-03-04
Hà Nội,PM-10,24,18.0,33.0,25.0,222.54,2020-07-16
Hà Nội,PM-10,24,16.0,35.0,26.0,259.93,2020-08-29
Hà Nội,PM-10,24,18.0,65.0,39.0,1838.84,2020-09-05
Hà Nội,PM-10,24,9.0,21.0,12.0,130.43,2020-10-17
Hà Nội,PM-10,24,12.0,44.0,19.0,1207.81,2020-10-31
Hà Nội,PM-10,24,16.0,63.0,35.0,2196.45,2020-10-11
Hà Nội,PM-10,24,26.0,54.0,35.0,643.7,2020-01-15
Hà Nội,PM-10,24,9.0,22.0,17.0,149.55,2020-04-02
Hà Nội,PM-10,22,23.0,64.0,41.0,2209.7,2020-10-02
Hà Nội,PM-10,24,40.0,52.0,45.0,140.58,2020-08-03
Hà Nội,PM-10,24,26.0,52.0,32.0,667.66,2020-11-27
Hà Nội,PM-10,24,46.0,79.0,65.0,1119.93,2021-03-01
Hà Nội,PM-10,24,9.0,39.0,26.0,551.23,2020-10-09
Hà Nội,PM-10,24,12.0,27.0,18.0,136.5,2020-09-14
Hà Nội,PM-10,24,10.0,18.0,14.0,53.75,2020-10-30
Hà Nội,PM-10,24,27.0,76.0,50.0,1615.58,2020-07-12
Hà Nội,PM-10,24,38.0,74.0,58.0,1248.7,2020-07-02
Hà Nội,PM-10,24,27.0,57.0,40.0,1073.84,2020-07-05
Hà Nội,PM-10,24,15.0,49.0,32.0,1143.41,2020-03-06
Hà Nội,PM-10,24,12.0,53.0,39.0,1737.61,2020-10-06
Hà Nội,PM-10,24,20.0,32.0,25.0,109.55,2020-11-28
Hà Nội,PM-10,24,15.0,46.0,32.0,1051.88,2020-06-17
Hà Nội,PM-10,24,15.0,36.0,28.0,555.05,2020-06-18
Hà Nội,PM-10,24,16.0,28.0,21.0,113.26,2020-07-22
Hà Nội,PM-10,24,13.0,31.0,20.0,232.59,2020-07-23
Hà Nội,PM-10,24,17.0,42.0,31.0,567.54,2020-08-30
Hà Nội,PM-10,24,3.0,31.0,9.0,1076.52,2020-09-24
Hà Nội,PM-10,24,11.0,25.0,14.0,151.72,2020-09-10
Hà Nội,PM-10,24,21.0,58.0,37.0,1365.92,2020-10-28
Hà Nội,PM-10,19,30.0,65.0,58.0,1235.79,2020-11-02
Hà Nội,PM-10,24,26.0,58.0,37.0,1106.67,2020-02-17
Hà Nội,PM-10,24,50.0,71.0,63.0,488.97,2020-06-03
Hà Nội,PM-10,13,20.0,43.0,35.0,694.74,2020-05-31
Hà Nội,PM-10,24,20.0,56.0,42.0,1386.5,2020-11-11
Hà Nội,PM-10,22,12.0,44.0,34.0,1042.77,2020-08-20
Hà Nội,PM-10,24,36.0,62.0,45.0,731.23,2020-12-23
Hà Nội,PM-10,24,42.0,71.0,57.0,633.9,2020-12-02
Hà Nội,PM-10,24,46.0,109.0,98.0,5898.26,2020-02-20
Hà Nội,PM-10,24,23.0,56.0,33.0,1324.06,2020-07-30
Hà Nội,PM-10,20,15.0,38.0,22.0,442.74,2020-10-08
Hà Nội,PM-10,24,6.0,21.0,13.0,195.63,2020-08-17
Hà Nội,PM-10,24,18.0,43.0,32.0,309.78,2020-08-28
Hà Nội,PM-10,24,40.0,74.0,57.0,792.39,2021-01-14
Hà Nội,PM-10,15,39.0,53.0,47.0,126.38,2020-02-25
Hà Nội,PM-10,24,12.0,29.0,20.0,320.42,2020-03-27
Hà Nội,PM-10,24,14.0,60.0,34.0,2135.0,2020-05-06
Hà Nội,PM-10,24,10.0,61.0,23.0,3145.8,2020-08-16
Hà Nội,PM-10,24,19.0,35.0,25.0,176.79,2020-11-15
Hà Nội,PM-10,24,23.0,39.0,33.0,151.3,2020-11-24
Hà Nội,PM-10,24,19.0,52.0,22.0,935.2,2021-10-01
Hà Nội,PM-10,24,21.0,57.0,29.0,1120.85,2021-11-01
Hà Nội,PM-10,24,27.0,52.0,43.0,634.71,2020-01-16
Hà Nội,PM-10,15,9.0,21.0,14.0,112.67,2020-03-29
Hà Nội,PM-10,24,19.0,52.0,28.0,1052.88,2020-09-07
Hà Nội,PM-10,24,28.0,61.0,40.0,1222.54,2020-11-07
Hà Nội,PM-10,24,20.0,41.0,25.0,501.09,2020-07-19
Hà Nội,PM-10,24,16.0,35.0,25.0,246.88,2020-07-24
Hà Nội,PM-10,24,22.0,69.0,32.0,2504.33,2020-12-10
Hà Nội,PM-10,24,34.0,71.0,45.0,1424.18,2020-01-20
Hà Nội,PM-10,24,25.0,44.0,32.0,178.48,2020-01-03
Hà Nội,PM-10,24,22.0,40.0,33.0,240.85,2020-03-21
Hà Nội,PM-10,24,15.0,33.0,28.0,385.43,2020-04-14
Hà Nội,PM-10,24,22.0,72.0,56.0,2421.74,2020-10-23
Hà Nội,PM-10,24,14.0,28.0,19.0,123.7,2020-03-24
Hà Nội,PM-10,24,17.0,35.0,28.0,451.29,2020-07-17
Hà Nội,PM-10,24,43.0,55.0,47.0,165.14,2020-03-09
Hà Nội,PM-10,24,12.0,29.0,24.0,133.62,2020-06-09
Hà Nội,PM-10,24,49.0,61.0,53.0,103.75,2020-05-11
Hà Nội,PM-10,24,18.0,38.0,21.0,424.57,2020-01-27
Hà Nội,PM-10,24,15.0,53.0,32.0,1558.19,2020-04-06
Hà Nội,PM-10,24,14.0,24.0,19.0,105.63,2020-09-08
Hà Nội,PM-10,24,8.0,20.0,15.0,97.97,2020-09-22
Hà Nội,PM-10,24,29.0,64.0,53.0,860.85,2020-09-06
Hà Nội,PM-10,24,19.0,46.0,25.0,677.1,2020-09-25
Hà Nội,PM-10,24,25.0,57.0,33.0,1032.16,2020-11-25
Hà Nội,PM-10,24,13.0,41.0,16.0,786.88,2020-11-29
Hà Nội,PM-10,20,40.0,71.0,48.0,658.4,2020-07-01
Hà Nội,PM-10,24,39.0,55.0,45.0,204.27,2020-07-03
Hà Nội,PM-10,24,7.0,39.0,12.0,790.27,2020-04-04
Hà Nội,PM-10,24,19.0,54.0,40.0,941.45,2020-02-06
Hà Nội,PM-10,24,24.0,54.0,37.0,802.16,2020-12-12
Hà Nội,PM-10,24,25.0,55.0,36.0,890.27,2020-12-24
Hà Nội,PM-10,24,8.0,28.0,19.0,379.84,2020-03-11
Hà Nội,PM-10,24,19.0,62.0,35.0,2065.8,2020-11-14
Hà Nội,PM-10,24,21.0,46.0,37.0,754.78,2020-10-04
Hà Nội,PM-10,24,8.0,55.0,34.0,1854.49,2020-11-06
Hà Nội,PM-10,24,39.0,70.0,54.0,754.71,2020-07-28
Hà Nội,PM-10,24,11.0,20.0,16.0,70.27,2020-09-26
Hà Nội,PM-10,24,16.0,45.0,28.0,637.37,2020-11-30
Hà Nội,PM-10,24,17.0,39.0,26.0,375.58,2020-04-16
Hà Nội,PM-10,24,8.0,14.0,10.0,39.13,2020-04-26
Hà Nội,PM-10,24,9.0,20.0,12.0,64.18,2020-09-18
Hà Nội,PM-10,24,30.0,68.0,57.0,1372.75,2020-10-24
Hà Nội,PM-10,24,10.0,23.0,15.0,149.27,2020-07-10
Hà Nội,PM-10,21,32.0,64.0,50.0,539.62,2020-08-01
Hà Nội,PM-10,24,19.0,82.0,31.0,3417.39,2020-12-01
Hà Nội,PM-10,24,75.0,98.0,80.0,515.05,2020-02-22
Hà Nội,PM-10,24,30.0,55.0,34.0,483.9,2020-07-04
Hà Nội,PM-10,24,23.0,51.0,37.0,496.94,2020-08-09
Hà Nội,PM-10,24,10.0,51.0,22.0,1823.41,2020-08-11
Hà Nội,PM-10,24,17.0,45.0,34.0,593.03,2021-12-01
Hà Nội,PM-10,24,24.0,45.0,36.0,387.81,2020-02-28
Hà Nội,PM-10,24,46.0,85.0,66.0,1218.1,2020-04-29
Hà Nội,PM-10,24,19.0,40.0,24.0,207.37,2020-05-17
Hà Nội,PM-10,24,32.0,46.0,38.0,127.54,2020-04-09
Hà Nội,PM-10,24,26.0,53.0,39.0,602.54,2020-08-27
Hà Nội,PM-10,24,17.0,41.0,25.0,279.13,2020-10-29
Hà Nội,PM-10,24,45.0,85.0,64.0,1127.75,2020-02-19
Hà Nội,PM-10,24,14.0,48.0,22.0,847.17,2020-07-21
Hà Nội,PM-10,24,10.0,29.0,21.0,316.45,2020-05-08
Hà Nội,PM-10,14,6.0,31.0,21.0,573.24,2020-11-08
Hà Nội,PM-10,24,22.0,49.0,38.0,612.16,2020-01-05
Hà Nội,PM-10,24,30.0,54.0,35.0,428.24,2020-03-14
Hà Nội,PM-10,24,21.0,55.0,36.0,1060.71,2020-12-07
Hà Nội,PM-10,24,14.0,47.0,21.0,1246.67,2020-01-08
Hà Nội,PM-10,24,18.0,59.0,27.0,1739.55,2020-01-09
Hà Nội,PM-10,24,8.0,29.0,16.0,265.63,2020-01-10
Hà Nội,PM-10,24,27.0,71.0,52.0,2479.13,2020-11-12
Hà Nội,PM-10,24,39.0,75.0,54.0,1048.1,2020-01-22
Hà Nội,PM-10,24,43.0,89.0,78.0,2171.01,2020-01-02
Hà Nội,PM-10,24,19.0,52.0,32.0,668.91,2020-08-02
Hà Nội,PM-10,14,23.0,48.0,34.0,687.09,2020-01-04
Hà Nội,PM-10,22,19.0,63.0,51.0,2486.95,2020-04-28
Hà Nội,PM-10,24,42.0,61.0,53.0,421.45,2020-02-09
Hà Nội,PM-10,24,14.0,25.0,16.0,96.94,2020-09-13
Hà Nội,PM-10,24,18.0,54.0,34.0,1318.24,2020-10-22
Hà Nội,PM-10,24,34.0,57.0,47.0,458.1,2020-05-01
Hà Nội,PM-10,24,20.0,53.0,33.0,1597.81,2020-01-17
Hà Nội,PM-10,24,12.0,94.0,68.0,7300.22,2020-03-02
Hà Nội,PM-10,18,9.0,26.0,17.0,201.47,2020-03-18
Hà Nội,PM-10,23,33.0,73.0,54.0,1677.27,2020-10-12
Hà Nội,PM-10,24,53.0,88.0,79.0,1798.24,2021-05-01
Hà Nội,PM-10,24,68.0,92.0,83.0,431.88,2020-01-01
Hà Nội,PM-10,24,26.0,52.0,46.0,725.22,2020-11-01
Hà Nội,PM-10,24,16.0,50.0,28.0,1076.23,2020-05-25
Hà Nội,PM-10,24,18.0,50.0,37.0,1320.42,2020-07-31
Hà Nội,PM-10,24,14.0,56.0,29.0,1244.76,2020-11-23
Hà Nội,PM-10,24,26.0,58.0,42.0,1171.88,2021-01-19
Hà Nội,PM-10,24,22.0,35.0,29.0,115.0,2020-05-16
Hà Nội,PM-10,24,16.0,50.0,28.0,778.19,2020-05-18
Hà Nội,PM-10,24,22.0,37.0,26.0,276.23,2020-05-09
Hà Nội,PM-10,24,14.0,53.0,26.0,1131.14,2020-09-17
Hà Nội,PM-10,24,8.0,22.0,13.0,147.17,2020-12-15
Hà Nội,PM-10,24,9.0,19.0,13.0,100.87,2020-12-16
Hà Nội,PM-10,24,25.0,50.0,43.0,533.84,2020-02-05
Hà Nội,PM-10,24,10.0,37.0,28.0,749.28,2020-06-20
Hà Nội,PM-10,24,19.0,34.0,28.0,142.88,2020-07-15
Hà Nội,PM-10,24,18.0,60.0,54.0,2381.67,2020-12-11
Hà Nội,PM-10,24,21.0,51.0,28.0,818.24,2020-05-30
Hà Nội,PM-10,24,21.0,37.0,26.0,293.02,2020-08-07
Hà Nội,PM-10,24,22.0,71.0,31.0,1734.33,2020-01-19
Hà Nội,PM-10,24,7.0,47.0,11.0,1676.36,2020-01-25
Hà Nội,PM-10,24,12.0,48.0,22.0,1009.55,2020-05-02
Hà Nội,PM-10,19,11.0,21.0,16.0,71.64,2020-09-02
Hà Nội,PM-10,24,13.0,30.0,23.0,273.62,2020-11-16
Hà Nội,PM-10,24,41.0,54.0,49.0,126.5,2020-12-26
Hà Nội,PM-10,24,33.0,69.0,50.0,1268.1,2021-01-13
Hà Nội,PM-10,21,28.0,66.0,57.0,732.29,2020-09-03
Hà Nội,PM-10,24,17.0,75.0,38.0,2612.01,2020-05-22
Hà Nội,PM-10,24,13.0,43.0,17.0,639.11,2020-04-08
Hà Nội,PM-10,22,10.0,42.0,22.0,798.01,2020-10-10
Hà Nội,PM-10,24,8.0,20.0,13.0,144.93,2020-09-27
Hà Nội,PM-10,24,16.0,35.0,26.0,250.42,2020-11-20
Hà Nội,PM-10,24,21.0,51.0,28.0,764.62,2020-03-17
Hà Nội,PM-10,12,20.0,23.0,21.0,12.95,2020-03-28
Hà Nội,PM-10,24,19.0,35.0,27.0,269.98,2020-05-15
Hà Nội,PM-10,24,5.0,14.0,8.0,72.59,2020-08-18
Hà Nội,PM-10,24,55.0,67.0,61.0,170.85,2021-01-16
Hà Nội,PM-10,24,68.0,92.0,78.0,466.36,2020-01-13
Hà Nội,PM-10,24,20.0,42.0,31.0,451.01,2020-02-07
Hà Nội,PM-10,24,15.0,27.0,21.0,177.81,2020-10-19
Hà Nội,PM-10,24,39.0,55.0,51.0,248.62,2020-12-27
Hà Nội,PM-10,15,18.0,30.0,26.0,96.95,2020-07-25
Hà Nội,PM-10,24,6.0,19.0,15.0,173.84,2020-08-13
Hà Nội,PM-10,24,19.0,44.0,27.0,495.92,2020-02-10
Hà Nội,PM-10,24,31.0,59.0,38.0,738.84,2020-01-12
Hà Nội,PM-10,24,9.0,26.0,16.0,268.24,2020-03-30
Hà Nội,PM-10,24,13.0,20.0,14.0,48.62,2020-04-18
Hà Nội,PM-10,24,16.0,39.0,29.0,731.52,2020-06-21
Hà Nội,PM-10,24,13.0,29.0,21.0,260.58,2020-06-07
Hà Nội,PM-10,24,29.0,58.0,44.0,775.2,2020-06-12
Hà Nội,PM-10,24,14.0,38.0,19.0,328.24,2020-03-08
Hà Nội,PM-10,24,16.0,50.0,20.0,877.32,2020-08-23
